Date,Close,Adj Close
1993-01-29,2008.3830847740173,1114.4301405856822
1993-02-01,2022.667459487915,1122.3561202319252
1993-02-02,2026.9527719020844,1124.7340884956066
1993-02-03,2048.379333972931,1136.6235810743965
1993-02-04,2056.9499588012695,1141.3792560470465
1993-02-05,2055.5215213298798,1140.5868324522307
1993-02-08,2055.5215213298798,1140.5868324522307
1993-02-09,2041.237146615982,1132.6600681418495
1993-02-10,2044.0940215587616,1134.245612810715
1993-02-11,2054.09308385849,1139.7937985630851
1993-02-12,2038.3802716732025,1131.074872212601
1993-02-16,1986.9565227031708,1102.540212082371
1993-02-17,1985.528085231781,1101.7479628573637
1993-02-18,1984.0996477603912,1100.9554520776437
1993-02-19,1991.24183511734,1104.9189650101907
1993-02-22,1998.384022474289,1108.8820420182165
1993-02-23,1996.9555850028992,1108.089356868688
1993-02-24,2022.667459487915,1122.3561202319252
1993-02-25,2026.9527719020844,1124.7340884956066
1993-02-26,2029.809646844864,1126.3196331644722
1993-03-01,2024.0958969593048,1123.1484566418367
1993-03-02,2054.09308385849,1139.7937985630851
1993-03-03,2062.6637086868286,1144.549735090448
1993-03-04,2051.2362089157104,1138.2090385583579
1993-03-05,2045.5224590301514,1135.0382107753394
1993-03-08,2091.232458114624,1160.4016071980295
1993-03-09,2084.090270757675,1156.438966114525
1993-03-10,2088.3755831718445,1158.8177190423448
1993-03-11,2082.6618332862854,1155.6458450404753
1993-03-12,2061.235271215439,1143.7568755711109
1993-03-15,2071.2343335151672,1149.3052356932894
1993-03-16,2071.2343335151672,1149.3052356932894
1993-03-17,2058.3783962726593,1142.1721155663836
1993-03-18,2071.2343335151672,1149.3052356932894
1993-03-19,2058.3783962726593,1147.5661584080226
1993-03-22,2046.9508965015411,1141.1952087141544
1993-03-23,2051.2362089157104,1143.5842494606768
1993-03-24,2051.2362089157104,1143.5842494606768
1993-03-25,2064.0921461582184,1150.7515460700524
1993-03-26,2052.6646463871,1144.3806835610885
1993-03-29,2061.235271215439,1149.1588522390375
1993-03-30,2066.949021100998,1152.344763010493
1993-03-31,2065.520583629608,1151.5479801704641
1993-04-01,2058.3783962726593,1147.5661584080226
1993-04-02,2015.5252721309662,1123.6752278333734
